QID,Label,Aliases
Q20501218,Subprocurador-Geral,Subprocuradora-geral
Q20521787,Minister of Infrastructure and Spatial Planning,
Q20522353,Justice Minister of Slovenia,Minister of Justice
Q20528241,Auditor General,
Q20563006,bombard player,
Q20661236,king of Ailech,
Q20715686,Governor of Batman,
Q20715875,Director of Military Intelligence,"""D J2"""
Q20725072,torturer,
Q20739489,nephrologist,
Q20741293,Secretary-General of Amnesty International,
Q20765611,Governor of Rhode Island,Rhode Island Governor|Governor of the State of Rhode Island|Governor of the State of Rhode Island and Providence Plantations
Q20801652,Governor of West Virginia,West Virginia Governor|Governor of the State of West Virginia
Q20801659,Governor of Pennsylvania,Governor of the Commonwealth of Pennsylvania|Pennsylvania Governor
Q20801664,Governor of Iowa,Iowa Governor
Q20819509,Shadow Minister for the Olympics,
Q20846080,Senator of the United States Virgin Islands,
Q20853453,queen of Amazons,Queen of the Amazons
Q20857490,pastellist,
Q20877172,bishop of Amiens,Roman Catholic Bishop of Amiens
Q20885066,Minister of Health of Romania,
Q12991748,governor of Uttar Pradesh,
Q20895456,rector of Utrecht University,rector magnificus of Utrecht University
Q20899108,First Spouse of Maryland,
Q20971250,film historian,cinema historian
Q20971451,radiesthesist,
Q20978296,Russian Minister of Health,
Q20981747,Minister of Tourism,
Q20981751,Minister of Water and Sanitation,
Q20987438,Ministry of National Policy and Economic Affairs,
Q20988361,Governor of Afyonkarahisar,
Q20988364,Governor of Aksaray,
Q20988370,Governor of Balıkesir,
Q21000481,kinetic artist,
Q21002343,petroleum engineer,
Q21008751,Archdeacon of Elphin,
Q21011032,biosemiotician,
Q21016351,shop steward,
Q21029743,Chief of the General Staff of the Republic of Belarus,
Q21030356,Member of the Grand National Assembly of Turkey,
Q21032547,senator of the French Third Republic,Senator of the Third Republic
Q21032682,curator at the Bibliothèque nationale de France,curator at the National Library of France
Q21051103,warden,
Q21070653,Attorney-General of Trinidad and Tobago,
Q21074294,marshall lieutenant,
Q21080493,list of ambassadors of Iran to Saudi Arabia,
Q21091853,member of the Supreme Council of Kyrgyzstan,
Q21102674,Highest Provincial Chamberlain of the Kingdom of Bohemia,
Q21103025,Minister of Finance,Estonian Minister of Finance|Minister of Finance of Estonia
Q21178131,portraitist,portrayer|portrait artist
Q21202260,radiobiologist,radiation biologist
Q21207686,comics critic,
Q21280575,armenologist,
Q21281706,academic administrator,education administrator|educational administrator|college administrator|university administrator|school administrator
Q21281866,Royal Canadian Mounted Police commissioner,
Q21290853,Member of the House of Representatives of Antigua and Barbuda,
Q21290881,Member of the Parliament of Ghana,
Q21295140,Member of the Senate of Jamaica,
Q21295141,Member of the Senate of Kazakhstan,Senator of Kazakhstan|Kazakh Senator
Q21295151,Member of the Senate of Swaziland,
Q21295979,Member of the National Assembly of the Democratic Republic of the Congo,national deputy|deputy
Q21295992,Member of the National Assembly of Mauritania,Deputy of the National Assembly of Mauritania|Mauritanian deputy|Mauritanian MP
Q21295994,Member of the National Assembly of Namibia,
Q21295996,Member of the National Assembly of Panama,
Q21296441,Member of the House of Assembly of Dominica,
Q21328582,Member of the Council of Representatives of Bahrain,
Q21328584,Member of the Assembly of Representatives of Tajikistan,
Q21328594,Member of the Chamber of Deputies of Rwanda,
Q21328597,Member of the 2nd Constituent Assembly of Nepal,Member of the Legislature Parliament of Nepal
Q21328606,Member of the Dewan Negara,Senator
Q21328607,member of the Landtag of Liechtenstein,
Q21328613,Member of the House of Peoples of Bosnia and Herzegovina,
Q21328623,Member of the Legislative Council of Brunei,
Q21328625,Member of the National Council of Bhutan,
Q21343167,Member of the Parliament of Upper Canada,
Q21360913,member of the State Senate of Arizona,member of the Arizona State Senate|member of the Senate of Arizona|Arizona state senator|member of the Arizona Senate
Q21367377,member of the Oklahoma Senate,member of the Oklahoma State Senate|member of the State Senate of Oklahoma
Q21486119,Deputy Minister of Rural Development and Food,
Q21503774,Minister-delegate for relations with Romanians everywhere,
Q21504218,Minister of European Investments and Projects,Minister of European Funds
Q21504960,tenor saxophonist,tenor-saxophonist|tenor saxophone player
Q21517401,Governor-General of Suriname,
Q21517997,prospectivist,
Q21519749,province council member,Belgian province council member
Q21534182,Bath City Architect,
Q21550346,aesthetician,esthete|philosopher of art|art philosopher|æsthete|æsthetician|estetičky
Q21555486,Governors of Shakespeare Memorial Theatre,
Q21577104,Shangshu,Shàngshū|Thượng thư
Q21617887,chess boxer,chessboxer
Q21638478,Governor of Kemerovo Oblast,
Q21638485,Governor of Omsk Oblast,
Q21653400,visagiste,make-up artist
Q21682600,Rector of Uskudar University,
Q21683586,leader of the Progressive Conservative Party of Ontario,
Q21693118,Chief of Government of the Autonomous City of Buenos Aires,
P2388,position held by head of the organization,position held by head of the organisation|office held by head of the organisation|headed by|head of the organization|directed by / from|position held by head of the organization|leader's position|secretary's position|minister's position|chairperson's postion|chief's position|president's position|head's position
Q21767514,member of the Chamber of Deputies of the Kingdom of Sardinia,
Q21778977,building engineer,construction engineer|construction manager|construction project engineer|construction project manager|construction managers
Q21824635,admiral of the fleet,
Q21856559,Coroner of New York City,
Q21857335,Auditor General for Scotland,
Q21968135,"Coroner of Bronx County, New York",
Q21970155,General Deputy of Araba,
Q22061135,Adjutant General of North Dakota,
Q22082749,pseudoscientist,advocate of pseudoscience
Q22089851,Attorney General of the Leeward Islands,
Q22090373,Chief Judicial Commissioner for the Western Pacific,
Q22119548,ward,pupil
Q22122808,Welders and flamecutters,
Q22227054,ambassador of Germany to Spain,German ambassador to Spain
Q22265701,Droungarios of the Fleet,
Q22291576,ambassador of Germany to Portugal,
Q22341446,Chilean minister of Health,
Q22343421,narrator,voiceover artiste|voiceover artist|voice-over artist|voice over artist
Q22374701,applied statistician,
Q22661821,Archdeacon of Bradford,
Q22683250,lieutenant,
Q22770614,Lord High Almoner,
Q22810659,nightclub owner,night club owner
Q22811707,decorator,
Q22923679,conservation officer,
Q22955626,frigate captain,
Q22956083,lieutenant-commander,capitaine de corvette|Lieutenant-Commander
Q22957305,admiral,
Q22981850,Leader of the Centre Party,
Q23008189,abbess of Nivelles,
Q23016358,Air Liaison Officer,
Q23020967,captain 2nd rank,капитан 2-го ранга
Q23022368,kontr-admiral,Rear Admiral
Q23024093,admiral,
Q23055218,travel guide writer,
Q23055476,lieutenant de vaisseau de 1 ère classe,
Q23058444,court of appeal counsel,conseiller de cour d'appel
Q23073442,Attorney-General of the Australian Capital Territory,
Q23073642,Judge Advocate General,Judge Advocate General (Australia)|JAG
Q23130510,Assistant Secretary of State for Conflict and Stabilization Operations,
Q23196601,minister of Culture and Tourism,
Q23304381,Minister of Social Affairs,
Q23393948,kapitein-ter-zee,
Q23394021,commodore,
Q23442052,Federal Minister of Belgium,Belgian federal minister|Federal minister (Belgium)
Q23452173,pétanque player,
Q23541046,Chief of Staff of the Armed Forces of the Democratic Republic of the Congo,
Q23564055,Plan Commissioner,
Q23645444,Mayor of Asnières-sur-Seine,
Q23649291,Shadow Secretary of State for Communities and Local Government,
Q23651600,Undersecretary of Transport and Communications of Greece,
Q23652102,Deputy Minister of Education and Religious Affairs,
Q23652105,Undersecretary to the Prime Minister,
Q23653077,Undersecretary of Hygiene of Greece,
Q23674385,Shadow Attorney General for England and Wales,
Q23708568,cutter,
Q23725756,Minister of Culture,
Q23766314,Supreme hofmeister,
Q23766510,Leader of Welsh Labour,
Q23766514,Leader of the Scottish Labour Party,
Q23817633,VRP,salesman|sales representative
Q23823874,geobiologist,
Q23834189,Mayor of Bad Doberan,
Q23836191,"Deputy Minister of the Environment, Energy and Climate Change",
Q23891389,timber framer,
Q23900107,algebraist,algebraicist|algebraician
Q23901079,"Minister of Public Works, Housing and Reconstruction",
Q23901409,Minister of Law and Order,
Q23901415,Minister of Labour and Social Insurance of Greece,
Q23901427,"Minister of Interior, Decentralization and Electronic Governance",
Q23901450,"Minister of Culture, Education and Religions",
Q23902466,Minister of Economics and Planning,
Q23929009,backgammon player,
Q23938055,Federal Minister of the Interior of Austria,Interior Minister (Austria)|Federal Minister for the Interior
Q23939417,Minister of Home Affairs,Minister of Home Affairs (Malaysia)
Q23979135,Governor of Santiago del Estero,
Q23979143,Governor of Corrientes province,
Q23979151,Governor of Entre Ríos,
Q23979520,Governor of Jujuy Province,
Q24017732,public health scientist,public health researcher|health researcher|public health scholar
Q24040741,commodore,
Q24081904,Leader of the Scottish National Party,
Q24197214,Sheriff of Fife and Kinross,
Q24204599,Bronx County District Attorney,District Attorney of Bronx County
Q24254211,Minister of European Integration,
Q24256358,Federal Minister for Health,
Q24265174,philosophy historian,historian of philosophy
Q24304332,Prince-Provost of Berchtesgaden,
Q24309558,stationer,
Q24331572,Member of the Telangana Legislative Assembly,
Q24434794,king in Greek mythology,legendary Greek king
Q24458271,President of the Norwegian Association for Women's Rights,
Q24547509,Member of the Sikkim Legislative Assembly,
Q24573123,oină player,oina player
Q24578920,Cabinet Secretary for Tourism,
Q24700490,member of the Toronto City Council,member of Toronto City Council|Toronto City Councillor
Q24701115,mayor of Bioley-Orjulaz,syndic de Bioley-Orjulaz
Q24701133,mayor of Brenles,syndic de Brenles
Q24701151,mayor of Bussy-Chardonney,syndic de Bussy-Chardonney
Q24701162,mayor of Champtauroz,syndic de Champtauroz
Q24701183,mayor of Chevilly,syndic de Chevilly
Q24701201,mayor of Concise,syndic de Concise
Q24701206,mayor of Coppet,syndic de Coppet
Q24701221,mayor of Cronay,syndic de Cronay
Q24701222,mayor of Croy,syndic de Croy
Q24701224,mayor of Cuarny,syndic de Cuarny
Q24701225,mayor of Cudrefin,syndic de Cudrefin
Q24701258,mayor of Faoug,syndic de Faoug
Q24701268,mayor of Fontaines-sur-Grandson,syndic de Fontaines-sur-Grandson
Q24701270,mayor of Forel,syndic de Forel
Q24701305,mayor of Grancy,syndic de Grancy
Q24701325,mayor of Hermenches,syndic de Hermenches
Q24701335,mayor of L'Abbaye,syndic de L'Abbaye
Q24701392,mayor of Mauborget,syndic de Mauborget
Q24701394,mayor of Mex,syndic de Mex
Q24701398,mayor of Moiry,syndic de Moiry
Q24701415,mayor of Moudon,syndic de Moudon
Q24701429,mayor of Ormont-Dessus,syndic d'Ormont-Dessus
Q24701439,mayor of Penthaz,syndic de Penthaz
Q24701461,mayor of Rennaz,syndic de Rennaz
Q24701467,mayor of Roche,syndic de Roche
Q24701486,mayor of Rueyres,syndic de Rueyres
Q24701491,mayor of Saint-George,syndic de Saint-George
Q24701493,mayor of Saint-Livres,syndic de Saint-Livres
Q24701505,mayor of Saubraz,syndic de Saubraz
Q24701507,mayor of Savigny,syndic de Savigny
Q24701516,mayor of Suchy,syndic de Suchy
Q24701518,mayor of Sullens,syndic de Sullens
Q24701533,mayor of Treytorrens,syndic de Treytorrens
Q24701561,mayor of Villars-le-Terroir,syndic de Villars-le-Terroir
Q24701583,mayor of Vully-les-Lacs,syndic de Vully-les-Lacs
Q24702412,mayor of Arnex-sur-Orbe,syndic d'Arnex-sur-Orbe
Q24702769,radio journalist,radio reporter
Q24703236,Mayor of Chêne-Bougeries,
Q24703244,Mayor of Corsier,
Q24703318,Mayor of Soral,
Q24703321,Mayor of Troinex,
Q24729786,publican,pub landlord|landlord
Q24812704,media journalist,
Q24841721,classical singer,
Q24911034,Attorney General of Mersin,
Q24913743,Category:Leaders of the opposition in Tamil Nadu,
Q24930742,Director General of the National Security Guard,
Q24933296,Governor of the Krasnoyarsk Krai,
Q24934542,Prefects of the Allies,Praefectus sociorum|praefect soc|praef soc|praef. soc|praefectus socium
Q24937723,Director General of Directorate General of Forces Intelligence,
Q24938922,scafista,
Q24949267,Minister in the Prime Minister's Department,
Q24969390,Opposition Deputy Chief Whip in House of Lords,
Q24969507,First Lady of the Bedchamber,
Q24969696,Duchess of Edinburgh,
Q24997262,Shadow Minister for the Constitutional Convention,
Q25036035,Untergruppenführer,
Q25039522,pipelayer,drainage worker|drainage operative|drainage groundworker|drainage pipe layer
Q25039635,Governor of Cotabato,
Q25046209,General Secretary of the United National Party,
Q25052039,General Secretary of the Government of Serbia,Secretary General
Q25054005,Deputy speaker and chairman of committees of the Parliament of Sri Lanka,
Q25083452,Vice Chief of the National Guard Bureau,
Q25109534,Bus conductor,clippie
Q25138351,Chief Justice of Barbados,
Q25182693,air vice-marshal,
Q25210979,lecturer,
Q25212272,Chief of the Armed Forces,
Q25242001,Minister of Tourism and Culture,
Q25265211,member of the Czech National Council,
Q25387150,nautodikai,
Q25419301,flamen Augustalis,flamen of Augustus
Q25420150,State Authorized Public Auditor (Brazil),
Q25447616,agronomy technician,
Q25451954,Chairperson of the municipal board,Chairperson of the city board|Chairman of the municipal board|Chairman of the city board|Chairwoman of the municipal board|Chairwoman of the city board
Q25507579,batyrbasy,baturbashi|bahadurbashi
Q25511480,mirshab,
Q25553087,bomber,
Q25553823,suicide bomber,human bomb|suicide bombing attacker|suicide attacker
Q25712501,Minister of Labour and Transport,Minister of Labour and Transport of Belgium
Q25713832,leader of organization,leader of an organization|head of organization|leader
Q25893271,clandestine agent,
Q25906198,Liberal Democrat Shadow Leader of the Commons,
Q25906264,"Shadow Minister for the Environment, Food and Rural Affairs",Shadow Minister for Environment|Shadow Environment Minister
Q25931036,zooarchaeologist,archaeozoologist|zooarcheologist
Q25936100,food blogger,
Q25991673,Minister of the Interior of Yugoslavia,Yugoslavian Minister of the Interior
Q26111624,paraglider pilot,
Q26186076,Governor of the Bank of Canada,
Q26204040,deputy minister,vice minister|junior minister
Q26206833,senior editor,
Q26225912,President of the House of Councillors of Japan,
Q26227641,Defence Minister of Spain,Minister of Defence
Q26252629,Secretary for Economy and Finance,
Q26261971,Christian archaeologist,
Q26262827,ambassador of France to Ethiopia,
Q26263183,ambassador of France to Czechoslovakia,
Q26263209,ambassador of France to the Central African Republic,
Q26424344,Near Eastern archaeologist,Middle Eastern Archaeologist
Q26484784,Prefect of Heraklion,
Q26678245,ambassador of Belgium to France,
Q26709099,speed skating trainer,speedskating trainer|speed skating coach|speedskating coach
Q26737159,ambassador of Belgium to the United States,
Q26804623,charity administrator,charity executive
Q26821381,vicar musician,
Q26844366,ambassador of Belgium to Luxembourg,
Q26869174,grass skiing competitor,
Q26869650,monarch of Saint Kitts and Nevis,King of Saint Kitts and Nevis|Queen of Saint Kitts and Nevis
Q26906900,naval cadet,aspirant de marine
Q26915623,president of the Canadian Conference of Catholic Bishop,
Q26961737,Apulian vase-painter,
Q26973265,professor of psychology,psychology professor
Q27058595,professor of evolutionary psychology,
Q27062021,"director of the School of Engineering and Architecture, University of Zaragoza",
